reward,A,seed,opponent,wr,wins,episodes,mean_path_len,mean_dist
R7_kitchen_sink,0.25,6,anchor_R4_A50,0.9666666666666668,29,30,23.330713272094727,4.6229037075768975
R7_kitchen_sink,0.25,6,anchor_R7_A00,0.1,3,30,39.41612243652344,12.915908440766508
R7_kitchen_sink,0.25,6,anchor_R7_A50,0.1,3,30,35.4932746887207,11.568734219868976
R7_kitchen_sink,0.25,6,own,1.0,30,30,17.17197036743164,4.363691853885138
R7_kitchen_sink,0.25,7,anchor_R4_A00,0.9333333333333332,28,30,31.777019500732425,7.189873001505161
R7_kitchen_sink,0.25,7,anchor_R4_A50,1.0,30,30,19.03205299377441,4.338845967514191
R7_kitchen_sink,0.25,7,anchor_R7_A00,1.0,30,30,27.338897705078125,7.345986568052171
R7_kitchen_sink,0.25,7,anchor_R7_A50,1.0,30,30,19.20907211303711,5.118962250072343
R7_kitchen_sink,0.25,7,own,1.0,30,30,15.023330688476562,3.900200907149285
R7_kitchen_sink,0.25,8,anchor_R4_A00,0.1333333333333333,4,30,49.33538055419922,17.8329622304326
R7_kitchen_sink,0.25,8,anchor_R4_A50,1.0,30,30,25.429229736328125,5.374947601318018
R7_kitchen_sink,0.25,8,anchor_R7_A00,0.1666666666666666,5,30,44.787899017333984,16.9556780771239
R7_kitchen_sink,0.25,8,anchor_R7_A50,0.1333333333333333,4,30,34.95643615722656,13.701094061919624
R7_kitchen_sink,0.25,8,own,1.0,30,30,21.21361351013184,5.1773374944356005
R7_kitchen_sink,0.25,9,anchor_R4_A00,0.9333333333333332,28,30,33.233177185058594,11.032592661837878
R7_kitchen_sink,0.25,9,anchor_R4_A50,1.0,30,30,27.503374099731445,5.3894476258286
R7_kitchen_sink,0.25,9,anchor_R7_A00,0.6333333333333333,19,30,34.929813385009766,12.551884093037522
R7_kitchen_sink,0.25,9,anchor_R7_A50,1.0,30,30,22.86842155456543,8.392734171712583
R7_kitchen_sink,0.25,9,own,0.9666666666666668,29,30,22.259510040283203,5.216180402196376
R7_no_coverage,0.0,0,anchor_R4_A00,1.0,30,30,26.61107444763184,5.785762292604607
R7_no_coverage,0.0,0,anchor_R4_A50,0.3,9,30,38.61759567260742,8.220497959895566
R7_no_coverage,0.0,0,anchor_R7_A00,1.0,30,30,18.25126266479492,4.761857332832341
R7_no_coverage,0.0,0,anchor_R7_A50,0.1666666666666666,5,30,39.323875427246094,6.569311758682749
R7_no_coverage,0.0,0,own,1.0,30,30,21.357318878173828,5.363000198039626
R7_no_coverage,0.0,1,anchor_R4_A00,0.9666666666666668,29,30,23.39998435974121,4.480638516547673
R7_no_coverage,0.0,1,anchor_R4_A50,0.8666666666666667,26,30,33.24555587768555,6.8955364099381
R7_no_coverage,0.0,1,anchor_R7_A00,1.0,30,30,25.896541595458984,6.12400318122387
R7_no_coverage,0.0,1,anchor_R7_A50,1.0,30,30,24.899656295776367,6.113002856343898
R7_no_coverage,0.0,1,own,1.0,30,30,20.641014099121097,5.029799292222862
R7_no_coverage,0.0,2,anchor_R4_A00,1.0,30,30,16.492673873901367,4.531600594759194
R7_no_coverage,0.0,2,anchor_R4_A50,1.0,30,30,23.172191619873047,6.310888621130224
R7_no_coverage,0.0,2,anchor_R7_A00,1.0,30,30,16.88943099975586,4.920247815743499
R7_no_coverage,0.0,2,anchor_R7_A50,1.0,30,30,23.742206573486328,8.055352891388269
R7_no_coverage,0.0,2,own,1.0,30,30,15.993107795715332,4.66501371508812
R7_no_coverage,0.0,3,anchor_R4_A00,0.8,24,30,37.36455535888672,9.492785932248362
R7_no_coverage,0.0,3,anchor_R4_A50,1.0,30,30,14.185835838317873,3.72654378433304
R7_no_coverage,0.0,3,anchor_R7_A00,0.8333333333333334,25,30,29.85883140563965,8.823541929138743
R7_no_coverage,0.0,3,anchor_R7_A50,1.0,30,30,21.29879379272461,6.908619307316889
R7_no_coverage,0.0,3,own,1.0,30,30,17.83111572265625,5.024743098380885
R7_no_coverage,0.0,4,anchor_R4_A00,1.0,30,30,32.85053634643555,8.392805567250013
R7_no_coverage,0.0,4,anchor_R4_A50,0.2333333333333333,7,30,37.16157150268555,9.427056224585376
R7_no_coverage,0.0,4,anchor_R7_A00,1.0,30,30,24.044403076171875,8.05839824050703
R7_no_coverage,0.0,4,anchor_R7_A50,1.0,30,30,19.56012535095215,4.774356292453269
R7_no_coverage,0.0,4,own,1.0,30,30,19.56982040405273,4.766728921310705
R7_no_coverage,0.0,5,anchor_R4_A00,0.2333333333333333,7,30,40.079811096191406,13.641609880314936
R7_no_coverage,0.0,5,anchor_R4_A50,1.0,30,30,13.822935104370115,3.753694404438604
R7_no_coverage,0.0,5,anchor_R7_A00,0.2666666666666666,8,30,28.21817779541016,12.699342808503957
R7_no_coverage,0.0,5,anchor_R7_A50,0.7333333333333333,22,30,32.925376892089844,9.046707319000015
R7_no_coverage,0.0,5,own,1.0,30,30,20.264476776123047,5.195297558166457
R7_no_coverage,0.0,6,anchor_R4_A00,0.9666666666666668,29,30,34.94083786010742,9.125338369530844
R7_no_coverage,0.0,6,anchor_R4_A50,0.9333333333333332,28,30,31.931903839111328,7.103636917880451
R7_no_coverage,0.0,6,anchor_R7_A00,0.9666666666666668,29,30,25.198484420776367,7.8877586233889
R7_no_coverage,0.0,6,anchor_R7_A50,0.0666666666666666,2,30,38.546573638916016,18.138725009123483
R7_no_coverage,0.0,6,own,0.9666666666666668,29,30,20.01671600341797,5.5762964840382825
R7_no_coverage,0.0,7,anchor_R4_A00,0.9666666666666668,29,30,23.47236061096192,4.77795471300755
R7_no_coverage,0.0,7,anchor_R4_A50,0.6666666666666666,20,30,38.00096130371094,6.2106429714629465
R7_no_coverage,0.0,7,anchor_R7_A00,1.0,30,30,20.13994598388672,4.838184585798851
R7_no_coverage,0.0,7,anchor_R7_A50,0.9333333333333332,28,30,28.40291213989257,5.828134313879632
R7_no_coverage,0.0,7,own,0.8666666666666667,26,30,23.315290451049805,5.519009921793341
R7_no_coverage,0.0,8,anchor_R4_A00,1.0,30,30,18.53579330444336,5.180585468124629
R7_no_coverage,0.0,8,anchor_R4_A50,1.0,30,30,31.39280891418457,7.471178853397082
R7_no_coverage,0.0,8,anchor_R7_A00,1.0,30,30,17.87537384033203,4.608120972275992
R7_no_coverage,0.0,8,anchor_R7_A50,1.0,30,30,23.55402374267578,8.012375716913056
R7_no_coverage,0.0,8,own,0.9666666666666668,29,30,23.67898368835449,5.715867297980924
R7_no_coverage,0.0,9,anchor_R4_A00,0.9,27,30,22.281238555908203,5.314356672726362
R7_no_coverage,0.0,9,anchor_R4_A50,0.1,3,30,50.93393707275391,21.909143417332707
R7_no_coverage,0.0,9,anchor_R7_A00,1.0,30,30,22.23787498474121,5.518826345970891
R7_no_coverage,0.0,9,anchor_R7_A50,1.0,30,30,26.119096755981445,8.17395319411831
R7_no_coverage,0.0,9,own,1.0,30,30,16.52513885498047,5.266458093666438
R7_no_coverage,0.5,0,anchor_R4_A00,0.7333333333333333,22,30,42.74970245361328,8.809620405231835
R7_no_coverage,0.5,0,anchor_R4_A50,1.0,30,30,15.277138710021973,4.154633466222254
R7_no_coverage,0.5,0,anchor_R7_A00,0.5333333333333333,16,30,35.3452033996582,9.348473322405876
R7_no_coverage,0.5,0,anchor_R7_A50,1.0,30,30,21.69802665710449,6.067435315296069
R7_no_coverage,0.5,0,own,1.0,30,30,14.474802017211914,4.42758856917778
R7_no_coverage,0.5,1,anchor_R4_A00,0.8666666666666667,26,30,41.15293502807617,7.402887875395667
R7_no_coverage,0.5,1,anchor_R4_A50,1.0,30,30,16.47092056274414,3.982463352901779
R7_no_coverage,0.5,1,anchor_R7_A00,0.8666666666666667,26,30,30.583065032958984,6.806706049106162
R7_no_coverage,0.5,1,anchor_R7_A50,1.0,30,30,29.606130599975582,7.671478254681604
R7_no_coverage,0.5,1,own,1.0,30,30,19.339399337768555,5.059428541085255
R7_no_coverage,0.5,2,anchor_R4_A00,1.0,30,30,21.26678466796875,5.667004039514011
R7_no_coverage,0.5,2,anchor_R4_A50,1.0,30,30,19.19525718688965,4.875306290092848
R7_no_coverage,0.5,2,anchor_R7_A00,1.0,30,30,23.03353881835937,6.149792526701519
R7_no_coverage,0.5,2,anchor_R7_A50,1.0,30,30,16.364971160888672,4.810243882127878
R7_no_coverage,0.5,2,own,1.0,30,30,19.06196022033692,4.378493982413088
R7_no_coverage,0.5,3,anchor_R4_A00,1.0,30,30,23.230802536010746,5.050815238931565
R7_no_coverage,0.5,3,anchor_R4_A50,0.8666666666666667,26,30,33.66127014160156,8.831358487457873
R7_no_coverage,0.5,3,anchor_R7_A00,1.0,30,30,19.67856788635254,4.85093274216203
R7_no_coverage,0.5,3,anchor_R7_A50,0.9333333333333332,28,30,30.28188705444336,8.834857828735041
R7_no_coverage,0.5,3,own,1.0,30,30,14.72796630859375,4.2595404341956415
R7_no_coverage,0.5,4,anchor_R4_A00,1.0,30,30,26.766237258911133,7.623446804546858
R7_no_coverage,0.5,4,anchor_R4_A50,0.9666666666666668,29,30,29.925329208374023,6.338635994569997
R7_no_coverage,0.5,4,anchor_R7_A00,1.0,30,30,25.4109001159668,7.314117580359383
R7_no_coverage,0.5,4,anchor_R7_A50,0.9666666666666668,29,30,29.232728958129883,8.024013472338863
R7_no_coverage,0.5,4,own,1.0,30,30,25.35729598999023,6.2300866663694086
R7_no_cov_urg,0.0,0,anchor_R4_A00,0.9333333333333332,28,30,21.501548767089844,3.883095210421772
R7_no_cov_urg,0.0,0,anchor_R4_A50,0.1333333333333333,4,30,47.30621719360352,8.584703715712935
R7_no_cov_urg,0.0,0,anchor_R7_A00,1.0,30,30,19.978496551513672,4.591215556592611
R7_no_cov_urg,0.0,0,anchor_R7_A50,0.5666666666666667,17,30,39.1859016418457,7.261773274588552
R7_no_cov_urg,0.0,0,own,1.0,30,30,18.959943771362305,4.209241005465172
R7_no_cov_urg,0.0,1,anchor_R4_A00,0.8666666666666667,26,30,41.42973709106445,11.064260934092005
R7_no_cov_urg,0.0,1,anchor_R4_A50,0.9666666666666668,29,30,24.58275604248047,5.055593405978687
R7_no_cov_urg,0.0,1,anchor_R7_A00,0.7333333333333333,22,30,36.572265625,11.0248965666007
R7_no_cov_urg,0.0,1,anchor_R7_A50,0.6333333333333333,19,30,37.15841293334961,6.615998378751234
R7_no_cov_urg,0.0,1,own,1.0,30,30,25.61505126953125,5.147390605291149
R7_no_cov_urg,0.0,2,anchor_R4_A00,0.2666666666666666,8,30,37.85664749145508,13.88280343716314
R7_no_cov_urg,0.0,2,anchor_R4_A50,0.9666666666666668,29,30,25.97169685363769,7.419412450378537
R7_no_cov_urg,0.0,2,anchor_R7_A00,0.1,3,30,28.42304229736328,16.165232571394988
R7_no_cov_urg,0.0,2,anchor_R7_A50,1.0,30,30,25.315166473388672,5.840273152695189
R7_no_cov_urg,0.0,2,own,0.1333333333333333,4,30,54.93118667602539,17.521395978576304
R7_no_cov_urg,0.0,3,anchor_R4_A00,1.0,30,30,21.77906990051269,4.961678650832078
R7_no_cov_urg,0.0,3,anchor_R4_A50,0.2333333333333333,7,30,42.13787460327149,12.529368067215348
R7_no_cov_urg,0.0,3,anchor_R7_A00,1.0,30,30,15.072858810424805,4.439580355825156
R7_no_cov_urg,0.0,3,anchor_R7_A50,0.8666666666666667,26,30,26.81504249572754,8.107191677098339
R7_no_cov_urg,0.0,3,own,1.0,30,30,17.221351623535156,4.725782297595469
R7_no_cov_urg,0.0,4,anchor_R4_A00,0.7,21,30,42.46674346923828,9.418395276612774
R7_no_cov_urg,0.0,4,anchor_R4_A50,0.1666666666666666,5,30,47.214969635009766,6.083045214196555
R7_no_cov_urg,0.0,4,anchor_R7_A00,0.6666666666666666,20,30,32.30704879760742,10.239791457808396
R7_no_cov_urg,0.0,4,anchor_R7_A50,0.2333333333333333,7,30,38.79743957519531,5.098314754864872
R7_no_cov_urg,0.0,4,own,0.8,24,30,28.887147903442383,7.750652942716546
R7_no_cov_urg,0.0,5,anchor_R4_A00,0.9333333333333332,28,30,23.43721580505371,4.548662601883527
R7_no_cov_urg,0.0,5,anchor_R4_A50,1.0,30,30,25.95824813842773,5.040321055385578
R7_no_cov_urg,0.0,5,anchor_R7_A00,0.8666666666666667,26,30,21.202455520629883,4.896951424491734
R7_no_cov_urg,0.0,5,anchor_R7_A50,0.9666666666666668,29,30,29.30188369750977,6.899382702269081
R7_no_cov_urg,0.0,5,own,1.0,30,30,18.5001220703125,4.033942497362192
R7_no_cov_urg,0.0,6,anchor_R4_A00,0.5333333333333333,16,30,43.94267272949219,10.408434346879345
R7_no_cov_urg,0.0,6,anchor_R4_A50,0.9333333333333332,28,30,28.08258819580078,4.797040658170269
R7_no_cov_urg,0.0,6,anchor_R7_A00,0.5666666666666667,17,30,42.41788864135742,10.745676637545222
R7_no_cov_urg,0.0,6,anchor_R7_A50,1.0,30,30,30.86184883117676,8.684315650652184
R7_no_cov_urg,0.0,6,own,0.9666666666666668,29,30,31.375776290893555,8.237286033655003
R7_no_cov_urg,0.0,7,anchor_R4_A00,0.1666666666666666,5,30,45.42023468017578,15.30634061491426
R7_no_cov_urg,0.0,7,anchor_R4_A50,1.0,30,30,18.851655960083008,4.179003621192269
R7_no_cov_urg,0.0,7,anchor_R7_A00,0.1333333333333333,4,30,42.93759536743164,15.517614773795716
R7_no_cov_urg,0.0,7,anchor_R7_A50,1.0,30,30,23.77399253845215,7.222564242970909
R7_no_cov_urg,0.0,7,own,1.0,30,30,25.082040786743164,6.087160089013222
R7_no_cov_urg,0.0,8,anchor_R4_A00,0.1,3,30,53.13209533691406,14.067422807383954
R7_no_cov_urg,0.0,8,anchor_R4_A50,1.0,30,30,22.235307693481445,4.770179870178883
R7_no_cov_urg,0.0,8,anchor_R7_A00,0.1333333333333333,4,30,48.65791320800781,13.810183821299129
R7_no_cov_urg,0.0,8,anchor_R7_A50,1.0,30,30,24.230085372924805,7.999688690464139
R7_no_cov_urg,0.0,8,own,1.0,30,30,17.09761619567871,5.05725978825937
R7_no_cov_urg,0.0,9,anchor_R4_A00,0.9666666666666668,29,30,21.34797477722168,4.487718228221255
R7_no_cov_urg,0.0,9,anchor_R4_A50,0.3666666666666666,11,30,38.1141357421875,10.786660834867211
R7_no_cov_urg,0.0,9,anchor_R7_A00,1.0,30,30,20.284198760986328,4.777844460399873
R7_no_cov_urg,0.0,9,anchor_R7_A50,1.0,30,30,24.897554397583008,7.434728147269049
R7_no_cov_urg,0.0,9,own,1.0,30,30,23.058368682861328,4.902170434433899
R7_no_urgency,0.0,0,anchor_R4_A00,0.9333333333333332,28,30,25.026988983154297,5.16018338104488
R7_no_urgency,0.0,0,anchor_R4_A50,1.0,30,30,31.48681640625,9.466425151640436
R7_no_urgency,0.0,0,anchor_R7_A00,1.0,30,30,18.51424217224121,4.841610287679605
R7_no_urgency,0.0,0,anchor_R7_A50,0.0,0,30,41.28369140625,12.970925557454429
R7_no_urgency,0.0,0,own,1.0,30,30,21.090232849121097,5.026893696419888
R7_no_urgency,0.0,1,anchor_R4_A00,1.0,30,30,22.87969207763672,6.377301495473353
R7_no_urgency,0.0,1,anchor_R4_A50,1.0,30,30,12.936015129089355,4.217893513522246
R7_no_urgency,0.0,1,anchor_R7_A00,0.9666666666666668,29,30,19.59459114074707,6.008737995712111
R7_no_urgency,0.0,1,anchor_R7_A50,1.0,30,30,24.249980926513672,6.761521236650315
R7_no_urgency,0.0,1,own,0.9666666666666668,29,30,12.821940422058104,4.25946024306944
R7_no_urgency,0.0,2,anchor_R4_A00,0.8666666666666667,26,30,29.61591529846191,6.283038000612292
R7_no_urgency,0.0,2,anchor_R4_A50,0.1,3,30,48.08991622924805,22.97832446488123
R7_no_urgency,0.0,2,anchor_R7_A00,1.0,30,30,19.06500244140625,4.968517551535299
R7_no_urgency,0.0,2,anchor_R7_A50,0.1333333333333333,4,30,32.07975006103516,14.568107641776402
R7_no_urgency,0.0,2,own,0.1333333333333333,4,30,47.10494613647461,21.76001207453233
R7_no_urgency,0.0,3,anchor_R4_A00,0.1666666666666666,5,30,44.60371780395508,9.674799552432615
R7_no_urgency,0.0,3,anchor_R4_A50,1.0,30,30,14.776548385620115,3.75785238807637
R7_no_urgency,0.0,3,anchor_R7_A00,0.1666666666666666,5,30,39.87712478637695,10.147028383301944
R7_no_urgency,0.0,3,anchor_R7_A50,0.8,24,30,29.876680374145508,8.166058072192653
R7_no_urgency,0.0,3,own,1.0,30,30,12.169939041137695,4.0781854388153445
R7_no_urgency,0.0,4,anchor_R4_A00,0.1333333333333333,4,30,54.32713317871094,16.100598319482163
R7_no_urgency,0.0,4,anchor_R4_A50,1.0,30,30,28.21991539001465,5.0780993713816205
R7_no_urgency,0.0,4,anchor_R7_A00,0.3,9,30,27.57939910888672,13.303437030849116
R7_no_urgency,0.0,4,anchor_R7_A50,0.1,3,30,31.209644317626957,16.123792795438714
R7_no_urgency,0.0,4,own,1.0,30,30,19.19109344482422,4.977995901864093
R7_no_urgency,0.0,5,anchor_R4_A00,0.6666666666666666,20,30,35.568641662597656,8.137424181263722
R7_no_urgency,0.0,5,anchor_R4_A50,0.4333333333333333,13,30,29.825489044189453,8.138359758200108
R7_no_urgency,0.0,5,anchor_R7_A00,0.7666666666666667,23,30,34.36207962036133,9.164725180440836
R7_no_urgency,0.0,5,anchor_R7_A50,0.3,9,30,38.22788619995117,12.011243636574596
R7_no_urgency,0.0,5,own,1.0,30,30,16.49744415283203,4.845281414190917
R7_no_urgency,0.0,6,anchor_R4_A00,1.0,30,30,12.007823944091797,4.020516965947649
R7_no_urgency,0.0,6,anchor_R4_A50,0.9333333333333332,28,30,30.536190032958984,8.390577273441712
R7_no_urgency,0.0,6,anchor_R7_A00,1.0,30,30,16.831384658813477,4.1726967634412055
R7_no_urgency,0.0,6,anchor_R7_A50,1.0,30,30,21.38408470153809,6.198255978632078
R7_no_urgency,0.0,6,own,1.0,30,30,18.543933868408203,4.537482212854775
R7_no_urgency,0.0,7,anchor_R4_A00,0.0666666666666666,2,30,43.53995513916016,25.084493036376102
R7_no_urgency,0.0,7,anchor_R4_A50,1.0,30,30,23.786338806152344,5.056816504165243
R7_no_urgency,0.0,7,anchor_R7_A00,0.1666666666666666,5,30,29.78727531433105,23.549065695578456
R7_no_urgency,0.0,7,anchor_R7_A50,0.0333333333333333,1,30,35.4185791015625,22.9249888627794
R7_no_urgency,0.0,7,own,1.0,30,30,25.16773223876953,4.872792437685024
R7_no_urgency,0.0,8,anchor_R4_A00,0.1,3,30,51.52296447753906,9.869124496219856
R7_no_urgency,0.0,8,anchor_R4_A50,0.1,3,30,41.10468292236328,13.65032669040892
R7_no_urgency,0.0,8,anchor_R7_A00,0.2,6,30,31.21252059936523,7.790990590374464
R7_no_urgency,0.0,8,anchor_R7_A50,0.0666666666666666,2,30,32.17536544799805,24.506733049392707
R7_no_urgency,0.0,8,own,1.0,30,30,20.259748458862305,4.570866865423978
R7_no_urgency,0.0,9,anchor_R4_A00,0.9666666666666668,29,30,24.192352294921875,5.188125772235158
R7_no_urgency,0.0,9,anchor_R4_A50,0.5333333333333333,16,30,39.00455474853515,12.47803908128417
R7_no_urgency,0.0,9,anchor_R7_A00,1.0,30,30,20.458520889282227,4.678726777973604
R7_no_urgency,0.0,9,anchor_R7_A50,0.9,27,30,23.447362899780277,7.540350213764335
R7_no_urgency,0.0,9,own,1.0,30,30,15.380789756774902,4.795992746866921
R4_sparse,0.0,5,anchor_R4_A00,0.7,21,30,29.75973129272461,8.233591855854753
R4_sparse,0.0,5,anchor_R4_A50,0.1666666666666666,5,30,36.633243560791016,24.19317336264524
R4_sparse,0.0,5,anchor_R7_A00,0.9333333333333332,28,30,24.453832626342773,6.302985035479335
R4_sparse,0.0,5,anchor_R7_A50,0.0333333333333333,1,30,33.189483642578125,22.850857190608973
R4_sparse,0.0,5,own,0.8,24,30,35.7437744140625,7.187844065466901
R4_sparse,0.0,6,anchor_R4_A00,0.4333333333333333,13,30,35.6875114440918,8.940198057013292
R4_sparse,0.0,6,anchor_R4_A50,0.1666666666666666,5,30,35.47621154785156,24.399074963560007
R4_sparse,0.0,6,anchor_R7_A00,0.6333333333333333,19,30,24.32850456237793,7.12212164035906
R4_sparse,0.0,6,anchor_R7_A50,0.0333333333333333,1,30,34.47431945800781,24.821807302474973
R4_sparse,0.0,6,own,0.1333333333333333,4,30,37.61026382446289,11.897540192559452
R4_sparse,0.0,7,anchor_R4_A00,0.1,3,30,36.86421203613281,21.72216837746757
R4_sparse,0.0,7,anchor_R4_A50,0.1,3,30,39.66261672973633,17.57064782423443
R4_sparse,0.0,7,anchor_R7_A00,0.1,3,30,29.149639129638672,22.7150398127612
R4_sparse,0.0,7,anchor_R7_A50,0.9666666666666668,29,30,23.044904708862305,5.942238331292327
R4_sparse,0.0,7,own,0.1666666666666666,5,30,38.42156600952149,17.5953286045817
R4_sparse,0.0,8,anchor_R4_A00,0.8666666666666667,26,30,29.259395599365234,7.39267305009802
R4_sparse,0.0,8,anchor_R4_A50,0.0666666666666666,2,30,41.680789947509766,27.486054789967003
R4_sparse,0.0,8,anchor_R7_A00,1.0,30,30,20.33949851989746,5.370249144013021
R4_sparse,0.0,8,anchor_R7_A50,0.0333333333333333,1,30,27.5205192565918,21.86056170950996
R4_sparse,0.0,8,own,0.1666666666666666,5,30,42.03633880615234,21.96382901561253
R4_sparse,0.0,9,anchor_R4_A00,0.6666666666666666,20,30,32.629249572753906,7.313577328018206
R4_sparse,0.0,9,anchor_R4_A50,0.0666666666666666,2,30,33.54759216308594,28.275135940198545
R4_sparse,0.0,9,anchor_R7_A00,0.8333333333333334,25,30,20.22832489013672,6.815301539497734
R4_sparse,0.0,9,anchor_R7_A50,0.1,3,30,29.8521671295166,17.402700942384552
R4_sparse,0.0,9,own,0.1333333333333333,4,30,39.89973449707031,17.685888203310586
R4_sparse,0.0,10,anchor_R4_A00,0.1333333333333333,4,30,35.057472229003906,26.88373318411055
R4_sparse,0.0,10,anchor_R4_A50,0.9666666666666668,29,30,24.49234390258789,5.449116323423732
R4_sparse,0.0,10,anchor_R7_A00,0.0666666666666666,2,30,29.061620712280277,27.89673453097873
R4_sparse,0.0,10,anchor_R7_A50,0.0666666666666666,2,30,30.28132057189941,23.732425423145298
R4_sparse,0.0,10,own,0.2,6,30,36.2350959777832,15.566634510251374
R4_sparse,0.0,11,anchor_R4_A00,0.2666666666666666,8,30,41.27083206176758,14.05889189819558
R4_sparse,0.0,11,anchor_R4_A50,0.1,3,30,44.298336029052734,20.55329804951539
R4_sparse,0.0,11,anchor_R7_A00,0.1,3,30,31.657716751098636,17.413376782250786
R4_sparse,0.0,11,anchor_R7_A50,0.6666666666666666,20,30,31.94466209411621,8.723452407552747
R4_sparse,0.0,11,own,0.1333333333333333,4,30,42.44074249267578,19.384915563251035
R4_sparse,0.0,12,anchor_R4_A00,0.1,3,30,37.7226448059082,22.280999292055764
R4_sparse,0.0,12,anchor_R4_A50,0.0333333333333333,1,30,40.1326904296875,19.51588825146357
R4_sparse,0.0,12,anchor_R7_A00,0.0666666666666666,2,30,29.572071075439453,22.77737101436797
R4_sparse,0.0,12,anchor_R7_A50,0.0666666666666666,2,30,30.357561111450195,30.898544070985583
R4_sparse,0.0,12,own,0.2,6,30,37.25167465209961,15.156005809080195
R4_sparse,0.0,13,anchor_R4_A00,0.4666666666666667,14,30,34.35982894897461,7.732679258232461
R4_sparse,0.0,13,anchor_R4_A50,0.1333333333333333,4,30,37.050392150878906,24.97227619687716
R4_sparse,0.0,13,anchor_R7_A00,0.6,18,30,28.47530937194824,7.691477853205612
R4_sparse,0.0,13,anchor_R7_A50,0.1333333333333333,4,30,31.17340850830078,13.94812955695107
R4_sparse,0.0,13,own,0.1,3,30,36.08111572265625,14.649711854771672
R4_sparse,0.0,14,anchor_R4_A00,0.1,3,30,38.9255485534668,27.141748082045357
R4_sparse,0.0,14,anchor_R4_A50,0.9,27,30,27.45304107666016,5.648288000993736
R4_sparse,0.0,14,anchor_R7_A00,0.2,6,30,27.361921310424805,25.14369448709216
R4_sparse,0.0,14,anchor_R7_A50,0.2333333333333333,7,30,27.85347366333008,19.18656796545934
R4_sparse,0.0,14,own,0.1666666666666666,5,30,44.8835334777832,16.873886345573077
R4_sparse,0.0,15,anchor_R4_A00,0.2333333333333333,7,30,32.37244415283203,19.15870392493049
R4_sparse,0.0,15,anchor_R4_A50,0.9666666666666668,29,30,23.417171478271484,7.032198915632659
R4_sparse,0.0,15,anchor_R7_A00,0.1333333333333333,4,30,29.64114189147949,21.25036339230008
R4_sparse,0.0,15,anchor_R7_A50,0.9666666666666668,29,30,25.11066055297852,6.46538810748588
R4_sparse,0.0,15,own,0.1666666666666666,5,30,37.1257209777832,15.08853763526982
R4_sparse,0.0,16,anchor_R4_A00,0.1,3,30,43.88214111328125,12.474477487718216
R4_sparse,0.0,16,anchor_R4_A50,0.0666666666666666,2,30,38.7114372253418,24.00884845386852
R4_sparse,0.0,16,anchor_R7_A00,0.1333333333333333,4,30,32.40934753417969,9.5817318266783
R4_sparse,0.0,16,anchor_R7_A50,0.1,3,30,32.9936408996582,22.65369821972317
R4_sparse,0.0,16,own,0.7,21,30,26.1841983795166,7.010583666681698
R4_sparse,0.0,17,anchor_R4_A00,0.1666666666666666,5,30,34.73518753051758,16.817620034784646
R4_sparse,0.0,17,anchor_R4_A50,0.1333333333333333,4,30,41.14078903198242,20.75108924034159
R4_sparse,0.0,17,anchor_R7_A00,0.1,3,30,35.90538787841797,19.145511655781476
R4_sparse,0.0,17,anchor_R7_A50,0.8666666666666667,26,30,28.981143951416016,7.435760912404762
R4_sparse,0.0,17,own,0.1666666666666666,5,30,36.65838241577149,24.668326595556053
R4_sparse,0.0,18,anchor_R4_A00,0.1666666666666666,5,30,41.54558563232422,18.710605243087212
R4_sparse,0.0,18,anchor_R4_A50,0.1333333333333333,4,30,42.84489440917969,20.11013548324261
R4_sparse,0.0,18,anchor_R7_A00,0.1666666666666666,5,30,36.03551864624024,19.291701764701006
R4_sparse,0.0,18,anchor_R7_A50,0.1,3,30,37.6688117980957,25.72252962383769
R4_sparse,0.0,18,own,0.8333333333333334,25,30,31.1458797454834,6.390101763174566
R4_sparse,0.0,19,anchor_R4_A00,0.1333333333333333,4,30,44.90019989013672,18.72081037968029
R4_sparse,0.0,19,anchor_R4_A50,0.1,3,30,42.45336151123047,17.017169337201814
R4_sparse,0.0,19,anchor_R7_A00,0.1333333333333333,4,30,33.369590759277344,18.65628079751414
R4_sparse,0.0,19,anchor_R7_A50,0.8666666666666667,26,30,32.12092971801758,7.7795582347629795
R4_sparse,0.0,19,own,0.2,6,30,37.47723007202149,13.222634424200438
R4_sparse,0.5,5,anchor_R4_A00,0.7333333333333333,22,30,33.56073760986328,8.553394968402
R4_sparse,0.5,5,anchor_R4_A50,0.1,3,30,42.30805969238281,24.915936760436807
R4_sparse,0.5,5,anchor_R7_A00,0.9333333333333332,28,30,27.50847625732422,7.060851971263629
R4_sparse,0.5,5,anchor_R7_A50,0.0333333333333333,1,30,33.466064453125,23.75829665906501
R4_sparse,0.5,5,own,0.8666666666666667,26,30,31.51855087280273,6.809254432976159
R4_sparse,0.5,6,anchor_R4_A00,0.5666666666666667,17,30,37.61449813842773,11.486049084663913
R4_sparse,0.5,6,anchor_R4_A50,0.1666666666666666,5,30,34.14262771606445,25.356462570972937
R4_sparse,0.5,6,anchor_R7_A00,0.8,24,30,24.13956069946289,7.561580264695235
R4_sparse,0.5,6,anchor_R7_A50,0.2,6,30,24.545440673828125,20.46724539161864
R4_sparse,0.5,6,own,0.8333333333333334,25,30,31.51291847229004,7.072263214927248
R4_sparse,0.5,7,anchor_R4_A00,0.1,3,30,39.42289352416992,24.252176437223795
