hider_survival,hider_mean_steps,hider_path_len,hider_speed,hider_mean_dist,hider_frac_center,hider_frac_wall,reward,A,seed,probe
0.3666666666666667,115.1,31.2098331451416,0.3003901176239023,9.393255961476926,0.01311111111111111,0.9325433041731124,R7_kitchen_sink,0.1,5,probe_R4_A00
0.0,61.46666666666667,21.76543426513672,0.3527843498889575,5.425512987163975,0.054218707284762524,0.8244270339946517,R7_kitchen_sink,0.1,6,probe_R7_A00
0.9666666666666667,193.53333333333333,40.531455993652344,0.21661769930521652,26.96308492830065,0.008666666666666666,0.9558333333333333,R7_kitchen_sink,0.1,6,probe_R4_A00
0.7333333333333334,159.4,26.190736770629883,0.2104440926508929,10.210197614152754,0.019000000000000003,0.9276666666666666,R7_kitchen_sink,0.1,7,probe_R7_A00
0.9,180.7,30.75496482849121,0.1940860616542675,21.880090623714306,0.012666666666666666,0.9595,R7_kitchen_sink,0.1,7,probe_R4_A00
0.0,49.13333333333333,16.381820678710938,0.3377977269892355,4.544233498329091,0.029815855984711002,0.8470725933385646,R7_kitchen_sink,0.1,8,probe_R7_A00
0.8333333333333334,168.26666666666668,43.26081848144531,0.2692098136851282,21.027986618244288,0.0205,0.9391666666666666,R7_kitchen_sink,0.1,8,probe_R4_A00
0.033333333333333326,65.9,20.839902877807617,0.31335686772844207,5.052858226760248,0.027763244239216778,0.8995190126940202,R7_kitchen_sink,0.1,9,probe_R7_A00
0.7666666666666666,154.9,38.521141052246094,0.267986730699186,19.243617239740157,0.007000000000000001,0.9748333333333333,R7_kitchen_sink,0.1,9,probe_R4_A00
0.19999999999999996,116.4,31.52541732788086,0.2773207034381248,8.730419467032991,0.009610736293678807,0.910358089240688,R7_kitchen_sink,0.25,0,probe_R7_A00
